class_id,support,predicted,precision,recall,f1,roc_auc,average_precision
256,50,74,0.0,0.0,0.0,0.9784046046046047,0.14681520047540117
257,50,0,0.0,0.0,0.0,0.9876314314314314,0.18782932417468026
258,50,54,0.5925925925925926,0.64,0.6153846153846153,0.9936630630630631,0.47166495773913975
259,50,97,0.28865979381443296,0.56,0.38095238095238093,0.9959967967967968,0.2109375050791359
260,50,38,0.6842105263157895,0.52,0.5909090909090909,0.9775165165165165,0.4085103796973106
261,50,42,0.38095238095238093,0.32,0.34782608695652173,0.9921601601601602,0.23527350907039818
262,50,0,0.0,0.0,0.0,0.9871179179179179,0.13360354983597694
263,50,101,0.31683168316831684,0.64,0.42384105960264906,0.993928928928929,0.3474005676915106
264,50,37,0.0,0.0,0.0,0.9887813813813814,0.22762757714424803
265,50,65,0.12307692307692308,0.16,0.13913043478260867,0.9861229229229229,0.0690518281065167
266,50,0,0.0,0.0,0.0,0.9886176176176176,0.13807329358553627
267,50,79,0.21518987341772153,0.34,0.26356589147286824,0.9899407407407408,0.12774990792238478
268,50,0,0.0,0.0,0.0,0.955755955955956,0.1609570618744664
269,50,123,0.3902439024390244,0.96,0.5549132947976879,0.998637037037037,0.3778383769095668
270,50,0,0.0,0.0,0.0,0.9991073073073072,0.3812862477874745
271,50,0,0.0,0.0,0.0,0.9967125125125125,0.20119480434984324
272,50,99,0.3939393939393939,0.78,0.5234899328859061,0.987575975975976,0.3403325969225427
273,50,47,0.7446808510638298,0.7,0.7216494845360825,0.9881047047047047,0.5304492503795761
274,50,71,0.6197183098591549,0.88,0.7272727272727273,0.9983363363363363,0.5664123328797571
275,50,90,0.5222222222222223,0.94,0.6714285714285715,0.9994884884884885,0.5095381263616557
276,50,0,0.0,0.0,0.0,0.995723923923924,0.39405730307519427
277,50,141,0.28368794326241137,0.8,0.41884816753926707,0.998323923923924,0.26122091126458064
278,50,0,0.0,0.0,0.0,0.9987087087087086,0.2964750317173104
279,50,0,0.0,0.0,0.0,0.9984350350350351,0.26376046971670614
280,50,0,0.0,0.0,0.0,0.9983379379379379,0.3295982607936221
281,50,103,0.13592233009708737,0.28,0.18300653594771243,0.9980954954954955,0.2555931821319509
282,50,47,0.2553191489361702,0.24,0.24742268041237112,0.9915037037037038,0.21307511688702446
283,50,44,0.9318181818181818,0.82,0.8723404255319149,0.9994736736736737,0.822090197893131
284,50,65,0.6923076923076923,0.9,0.7826086956521738,0.9993537537537537,0.8171122427309847
285,50,26,0.23076923076923078,0.12,0.15789473684210525,0.9912986986986987,0.24389183969223666
286,50,101,0.4752475247524752,0.96,0.6357615894039734,0.9978694694694694,0.4587268823424129
287,50,40,0.95,0.76,0.8444444444444444,0.9978448448448448,0.7581220743908638
288,50,0,0.0,0.0,0.0,0.9989139139139138,0.318223021377401
289,50,46,0.9565217391304348,0.88,0.9166666666666666,0.9996272272272272,0.8736299809321906
290,50,153,0.3137254901960784,0.96,0.4729064039408867,0.9988652652652653,0.30991009504238376
291,50,30,0.1,0.06,0.075,0.9994108108108108,0.4603265059330361
292,50,61,0.7868852459016393,0.96,0.8648648648648649,0.9799497497497496,0.7661991221875781
293,50,0,0.0,0.0,0.0,0.9857857857857857,0.3050803373884536
294,50,134,0.3582089552238806,0.96,0.5217391304347826,0.9990134134134134,0.3514563545906829
295,50,0,0.0,0.0,0.0,0.9989089089089089,0.32355578850452316
296,50,0,0.0,0.0,0.0,0.992961961961962,0.17878471067477303
297,50,0,0.0,0.0,0.0,0.9737339339339339,0.19851102751366792
298,50,36,0.8611111111111112,0.62,0.7209302325581396,0.9865213213213213,0.6188102981079213
299,50,58,0.8103448275862069,0.94,0.8703703703703703,0.999721921921922,0.7790798351062356
300,50,52,0.8076923076923077,0.84,0.8235294117647058,0.9995961961961961,0.7236569944217003
301,50,71,0.6901408450704225,0.98,0.8099173553719008,0.9996156156156156,0.678330060041524
302,50,56,0.5714285714285714,0.64,0.6037735849056605,0.9896612612612612,0.44881486763434325
303,50,67,0.373134328358209,0.5,0.4273504273504274,0.9860412412412412,0.29581169679261354
304,50,0,0.0,0.0,0.0,0.9978160160160161,0.258630845679945
305,50,37,0.9459459459459459,0.7,0.8045977011494254,0.9992118118118118,0.7585948102427127
306,50,65,0.676923076923077,0.88,0.7652173913043478,0.9990172172172173,0.6167805138234387
307,50,66,0.48484848484848486,0.64,0.5517241379310344,0.9933195195195196,0.39725265881986516
308,50,63,0.7301587301587301,0.92,0.8141592920353983,0.9893325325325325,0.8096639041556339
309,50,49,0.8571428571428571,0.84,0.8484848484848485,0.999813013013013,0.7959376986649713
310,50,44,0.9090909090909091,0.8,0.8510638297872342,0.9980122122122121,0.7570062152271162
311,50,88,0.5113636363636364,0.9,0.6521739130434783,0.9790364364364363,0.4765282332885875
312,50,0,0.0,0.0,0.0,0.998801001001001,0.3369613651318744
313,50,0,0.0,0.0,0.0,0.9638094094094094,0.36779772721197185
314,50,56,0.6964285714285714,0.78,0.7358490566037736,0.9454682682682682,0.5594942395193857
315,50,80,0.5375,0.86,0.6615384615384615,0.9993385385385385,0.49577149370386453
316,50,54,0.8518518518518519,0.92,0.8846153846153846,0.9991237237237238,0.8011059188452108
317,50,48,0.8541666666666666,0.82,0.836734693877551,0.9993601601601602,0.7385903769329397
318,50,40,0.95,0.76,0.8444444444444444,0.9904606606606607,0.7605314292745674
319,50,49,0.8775510204081632,0.86,0.8686868686868686,0.9998656656656657,0.822655042599564
320,50,54,0.8518518518518519,0.92,0.8846153846153846,0.9998774774774775,0.8225386551600145
321,50,49,0.9591836734693877,0.94,0.9494949494949495,0.999931931931932,0.9285955953849916
322,50,52,0.8461538461538461,0.88,0.8627450980392156,0.9997423423423423,0.787322853764551
323,50,51,0.9607843137254902,0.98,0.9702970297029702,0.9999249249249249,0.9462634631317315
324,50,99,0.48484848484848486,0.96,0.6442953020134228,0.9994062062062062,0.474978354978355
325,50,0,0.0,0.0,0.0,0.9994100100100101,0.4761212121212121
